CustomerId,FirstName,LastName,CountryCode,City,BirthDate
18035,Cherry,Moore,CH,Basel,11/08/1951
18036,Katy,Doyle,DE,Hamburg,02/13/1979
18037,Blanche,Combs,NL,Utrecht,03/25/1977
18038,Aline,Lara,FR,Paris,05/17/1963
18039,Nicolas,Best,DE,Hamburg,03/24/1957
18040,Tyrone,Johnson,FR,Toulouse,04/10/2000
18041,Fay,Hayes,CH,Zürich,09/09/1972
18042,Naomi,Roberson,FR,Marseille,11/03/1971
18043,Logan,Sawyer,IT,Milan,08/27/1969
18044,Brad,Alvarado,GB,Bristol,09/19/2001
18045,Carey,Potter,DE,Düsseldorf,08/27/1970
18046,Leticia,Guy,FR,Nantes,01/03/2002
18047,Nona,Hurley,DE,Cologne,09/03/1963
18048,King,Crawford,CH,Geneva,03/14/1981
18049,Marquita,Berry,IT,Florence,01/05/1988
18050,Sherri,Spence,IT,Bologna,03/21/1944
18051,Kathrine,Sherman,GB,Newcastle,03/26/1958
18052,Bettye,Miranda,ES,Madrid,03/14/1954
18053,Napoleon,Farrell,NL,Amsterdam,06/06/1959
18054,Jame,Nielsen,GB,Birmingham,04/26/1997
18055,Patrice,Branch,CH,Basel,04/07/1981
18056,Pasquale,Glass,FR,Paris,02/25/1953
18057,Cassandra,Richard,GB,Manchester,11/05/1979
18058,Gale,Hays,CH,Geneva,10/14/1972
18059,Terrence,Lyons,CH,Lucerne,09/22/1990
18060,Orville,Cardenas,FR,Nice,07/18/1976
18061,Kristi,Lawrence,FR,Paris,01/03/1985
18062,Francine,Leonard,FR,Nantes,01/12/1999
18063,Alonzo,Nunez,IT,Naples,08/06/1952
18064,Ivan,Chang,ES,Bilbao,08/10/1996
18065,Glenna,Clemons,FR,Lyon,11/20/1944
18066,Brandi,Smith,FR,Nantes,04/17/1984
18067,Merle,Berry,FR,Paris,05/26/2002
18068,Buck,Blair,IT,Bologna,06/06/1989
18069,Elvira,Sloan,GB,Newcastle,03/27/1994
18070,Nora,Mclean,DE,Düsseldorf,03/14/1956
18071,Stefan,Mueller,CH,Zürich,05/24/1959
18072,Booker,Hebert,ES,Zaragoza,07/13/1988
18073,Andrew,Soto,GB,Manchester,06/06/1967
18074,Franklin,Humphrey,DE,Berlin,03/24/1991
18075,Lino,Miller,FR,Toulouse,01/03/1956
18076,Dorothea,Duke,FR,Nice,07/06/1947
18077,Latonya,Walls,ES,Madrid,11/25/1960
18078,Adrian,Cooley,DE,Munich,06/19/1967
18079,Shanna,Tyson,FR,Nice,04/26/1984
18080,Elliott,Zamora,IE,Dublin,09/13/1982
18081,Cherry,Kirk,FR,Paris,09/06/1985
18082,Gail,Morrison,CH,Zürich,10/21/1989
18083,Thanh,Newman,FR,Paris,03/04/1986
18084,Grace,Porter,GB,Bristol,03/12/1989
18085,Noah,Yang,FR,Lyon,01/25/1999
18086,Olive,Ward,GB,Newcastle,03/13/1994
18087,Eldon,Huff,ES,Madrid,06/03/2000
18088,David,Reyes,FR,Toulouse,05/19/1976
18089,Aurelia,Tate,IE,Waterford,11/15/1984
18090,Scotty,Simon,FR,Toulouse,08/07/1974
18091,Helene,Lee,IT,Genoa,08/27/1968
18092,Lester,Goff,GB,Newcastle,06/22/1965
18093,Enrique,Cortez,FR,Lyon,10/02/1994
18094,Ross,Decker,IT,Naples,05/19/1981
18095,Benton,Freeman,IE,Tralee,08/05/1951
18096,Shane,Walsh,ES,Barcelona,05/15/1988
18097,Sylvester,Morton,FR,Paris,07/16/1975
18098,Roseann,Ballard,IT,Naples,11/22/1992
18099,Andres,Haley,FR,Nice,09/13/1975
18100,Claudio,Hopper,IE,Limerick,09/21/2002
18101,Efrain,Dickson,IE,Dublin,03/26/1962
18102,Carmine,Valdez,NL,The Hague,03/08/1954
18103,Barbra,French,FR,Nantes,09/21/1980
18104,Lesa,Wilkerson,IT,Genoa,08/07/1973
18105,Roxanne,Petersen,GB,Leeds,02/05/1961
18106,Jacquelyn,Willis,DE,Hamburg,02/10/1961
18107,Magdalena,Holloway,ES,Madrid,02/05/1944
18108,Milford,Reese,IE,Waterford,10/11/1981
18109,Trudy,Lynch,NL,Amsterdam,09/12/1963
18110,Louise,Douglas,IT,Catania,05/23/1979
18111,Bret,Morton,ES,Madrid,02/11/1949
18112,Millard,Small,IE,Tralee,09/21/1975
18113,Amado,Aguilar,NL,Amsterdam,10/18/1947
18114,Elvira,Mason,IT,Bologna,11/23/1995
18115,Pierre,McCormick,ES,Madrid,03/01/1973
18116,Ethan,Lyons,IT,Palermo,08/17/1967
18117,Arturo,Ashley,GB,Manchester,03/20/1995
18118,Margarita,Estes,IE,Limerick,10/03/1963
18119,Debora,Barrera,FR,Marseille,10/04/1964
18120,Enid,Klein,FR,Marseille,07/09/1959
18121,Norris,Peck,IT,Naples,01/06/1975
18122,Claud,Benson,CH,Zürich,08/21/1967
18123,Rupert,Shelton,DE,Hamburg,11/22/1993
18124,Tabitha,Brennan,ES,Bilbao,02/25/1994
18125,Young,Witt,NL,Rotterdam,03/12/1964
18126,Erna,Vasquez,FR,Nice,03/27/1992
18127,Kimberley,Marquez,IE,Limerick,09/05/1953
18128,Samuel,Castaneda,GB,Liverpool,11/26/1984
18129,Joesph,Diaz,FR,Marseille,07/05/1997
18130,Carmen,Davidson,IE,Limerick,09/22/1953
18131,Hal,Olson,CH,Zürich,07/16/1978
18132,Aline,Raymond,ES,Valencia,09/11/1977
18133,Kaitlin,Petersen,IT,Catania,04/22/1957
18134,Queen,Chandler,DE,Hamburg,11/21/1953
18135,Evangelina,Randall,GB,Newcastle,02/04/1980
18136,Shana,Rivas,IE,Waterford,08/20/1993
18137,Jude,Finley,ES,Barcelona,03/20/1956
18138,Josefina,Merrill,FR,Lyon,04/01/1973
18139,Adeline,Roth,DE,Frankfurt,03/02/1993
18140,Jenifer,Carpenter,FR,Lyon,10/11/1996
18141,Alexandria,Shelton,ES,Murcia,05/05/1979
18142,Jonas,Tran,DE,Düsseldorf,11/24/1946
18143,Lon,Ruiz,DE,Berlin,08/01/2002
18144,Dora,Marks,IT,Catania,01/02/1973
18145,Bernadine,Simon,FR,Lyon,11/15/1978
18146,Donald,Paul,GB,Bristol,09/27/1962
18147,Dana,Frye,CH,Zürich,11/10/1983
18148,Nadia,Chapman,IE,Dublin,05/05/1955
18149,Barton,Cooke,ES,Barcelona,09/24/1989
18150,Rusty,Jackson,IE,Waterford,06/11/1968
18151,Amparo,Sampson,CH,Basel,07/13/1988
18152,Louisa,Ware,GB,Leeds,06/23/1983
18153,Gwen,Albert,IE,Limerick,02/07/1988
18154,Darrell,Atkinson,IT,Catania,11/24/1946
18155,Rocky,Alston,IT,Florence,08/22/1995
18156,Jeffrey,Orr,IT,Palermo,04/17/1965
18157,Rosanne,Turner,IE,Dublin,05/15/1973
18158,Mose,Hill,FR,Nice,03/26/1943
18159,Frank,Cooley,IT,Florence,06/22/1989
18160,Marci,Head,IT,Genoa,06/22/1982
18161,Lucas,Velasquez,ES,Córdoba,07/02/1953
18162,Angelita,Shepherd,IE,Limerick,09/02/1999
18163,Lorene,Tanner,IE,Waterford,09/05/1976
18164,Orville,Goodman,DE,Berlin,03/05/1979
18165,Loyd,Richard,DE,Frankfurt,08/19/2002
18166,Denny,Schneider,ES,Barcelona,11/03/1952
18167,Dee,Clark,CH,Basel,09/13/1963
18168,Antone,Cervantes,FR,Lyon,02/10/1947
18169,Christa,Griffin,ES,Madrid,03/13/1944
18170,Kayla,Underwood,GB,Leeds,05/05/1967
18171,Barney,Clemons,NL,Utrecht,03/06/2000
18172,Kip,Marshall,GB,Leeds,11/21/1952
18173,Federico,Hensley,GB,Leeds,08/22/1968
18174,Ilene,Hill,GB,Manchester,02/23/1978
18175,Gracie,McDaniel,DE,Berlin,08/19/1942
18176,Danielle,Austin,IT,Milan,04/22/1988
18177,Sung,Shaw,CH,Lucerne,01/14/2000
18178,Courtney,Blevins,FR,Marseille,09/24/1994
18179,Mike,Delgado,GB,Manchester,11/19/1946
18180,Kerry,Snyder,DE,Munich,09/25/1947
18181,Josef,Ortega,NL,The Hague,05/16/1955
18182,Young,Shelton,ES,Zaragoza,01/02/1999
18183,Dillon,Turner,ES,Zaragoza,08/18/1946
18184,Clint,Meyers,CH,Basel,04/19/1974
18185,Charley,Calhoun,ES,Barcelona,08/21/1947
18186,Monte,Cash,FR,Toulouse,06/02/1966
18187,Francisco,Dixon,DE,Frankfurt,01/05/1991
18188,Teddy,Flowers,CH,Basel,07/21/1985
18189,Elton,Roth,ES,Murcia,07/19/1994
18190,Chris,House,FR,Nantes,02/20/1968
18191,Hollie,Paul,ES,Seville,09/17/1969
18192,Isiah,Hatfield,GB,Bristol,05/20/1946
18193,Fernando,Norris,ES,Zaragoza,01/11/1977
18194,Lazaro,Flynn,ES,Madrid,05/18/1946
18195,Eva,Frederick,FR,Toulouse,04/27/1999
18196,Merrill,Lancaster,IE,Limerick,04/06/1992
18197,Kelvin,Jordan,IT,Catania,03/07/1988
18198,Jeanette,Oneill,FR,Paris,03/16/1994
18199,Marcella,Bolton,DE,Bonn,06/12/1974
18200,Jeanne,Barnett,IE,Dublin,03/18/1981
18201,Sheena,Gutierrez,DE,Hamburg,04/01/1954
18202,Lee,Cobb,FR,Toulouse,04/15/1962
18203,Kareem,Duran,IT,Rome,06/25/2000
18204,Gil,Mendoza,NL,Rotterdam,08/02/1989
18205,Galen,Gill,FR,Toulouse,03/13/1973
18206,Wilford,Leach,IE,Waterford,05/02/1943
18207,Rodolfo,Roberts,DE,Dresden,11/23/1959
18208,Emma,Adams,IT,Bologna,08/17/1977
18209,Jerome,Hoover,FR,Marseille,05/04/1954
18210,Jules,Reynolds,ES,Bilbao,05/09/1942
18211,Candace,Branch,DE,Dresden,11/07/1970
18212,Selena,Cummings,DE,Dresden,02/22/1981
18213,Fabian,Cunningham,DE,Berlin,10/02/1977
18214,Gale,Harrington,DE,Cologne,03/17/1962
18215,Lonny,Benjamin,CH,Lucerne,03/25/1964
18216,Cameron,Underwood,DE,Frankfurt,11/07/1978
18217,Merlin,Adkins,IE,Cork,07/15/1976
18218,Norbert,Espinoza,ES,Barcelona,02/12/1956
18219,Carlene,Salazar,IE,Limerick,05/26/1970
18220,Kimberly,Hatfield,IT,Florence,04/23/1981
18221,Joesph,Vega,GB,Bristol,05/12/1975
18222,Dudley,Conner,IT,Rome,07/17/1955
18223,Denis,Gallagher,IT,Bologna,10/21/1970
18224,Luciano,Acosta,GB,London,08/25/1957
18225,Donovan,Hammond,GB,Bristol,11/13/1972
18226,Ava,Goodwin,ES,Barcelona,02/08/1960
18227,Helen,Montoya,FR,Nice,06/13/1989
18228,Mary,Frazier,ES,Seville,04/17/1950
18229,Gale,Berger,GB,Bristol,05/08/1986
18230,Evangeline,Rowland,CH,Geneva,11/16/1946
18231,Myles,Benton,NL,Rotterdam,08/08/1942
18232,Jamaal,Burke,FR,Lyon,06/01/1962
18233,Clara,Ferrell,CH,Lucerne,01/27/1954
18234,Liza,Ballard,IT,Palermo,06/01/1980
18235,Julio,Irwin,GB,Newcastle,07/13/1981
18236,Carey,Andrews,IE,Waterford,04/22/1944
18237,Blanche,Watts,CH,Basel,02/24/2002
18238,Wes,Glenn,DE,Düsseldorf,01/01/1947
18239,Dale,Franco,ES,Madrid,05/05/1965
18240,Robbie,Hyde,FR,Nice,08/23/1954
18241,Lawerence,Turner,IT,Genoa,02/20/1968
18242,Chase,Rogers,IE,Waterford,02/03/1976
18243,Milan,Johnson,FR,Paris,05/19/1973
18244,Hai,Leblanc,ES,Zaragoza,01/23/1968
18245,German,Hartman,FR,Marseille,06/15/1967
18246,Micah,Spencer,ES,Alicante,10/03/1994
18247,Morton,Juarez,IT,Rome,03/25/1985
18248,Tyrell,Cain,ES,Zaragoza,01/23/1967
18249,Rupert,Ford,ES,Madrid,05/25/1975
18250,Brant,Kent,ES,Barcelona,03/07/1998
18251,Leland,Simpson,CH,Basel,04/13/1985
18252,Frances,Flowers,IT,Florence,10/01/1967
18253,Tisha,Meadows,GB,Manchester,06/03/1942
18254,Rachael,Cantu,ES,Murcia,11/11/1963
18255,Tabitha,Waters,DE,Bonn,08/19/2000
18256,Barrett,Goodwin,GB,Newcastle,11/01/1945
18257,Pearl,Boyer,IT,Rome,02/11/1978
18258,Lizzie,Ray,IT,Palermo,07/24/1993
18259,Arnoldo,Haley,IT,Catania,11/24/1971
18260,Rolando,Hodge,DE,Bonn,08/02/1949
18261,Herman,McLaughlin,GB,Bristol,05/24/1990
18262,Cathryn,Cross,IT,Rome,01/06/1958
18263,Susie,Clayton,IE,Limerick,01/13/1978
18264,Ollie,Glass,ES,Bilbao,07/08/1988
18265,Emery,Colon,DE,Düsseldorf,07/05/1943
18266,Chelsea,Fowler,CH,Zürich,11/13/2002
18267,Cherie,Lowe,DE,Cologne,11/19/1962
18268,Tobias,Perry,IE,Limerick,04/26/1954
18269,Annie,Dean,IE,Waterford,02/27/1999
18270,Christa,Wallace,GB,London,02/13/1984
18271,Allan,Blair,GB,London,10/17/1983
18272,Vincenzo,Graves,FR,Nice,02/11/1973
18273,Janna,Odom,ES,Alicante,04/02/1959
18274,Josephine,Guy,IE,Tralee,07/24/1990
18275,Hilton,Reese,DE,Frankfurt,05/20/1964
18276,Glenda,Pearson,IE,Cork,01/25/1949
18277,Alejandra,Stanley,GB,Leeds,11/02/1975
18278,Teodoro,Pennington,GB,Manchester,08/06/1957
18279,Bud,Clark,ES,Madrid,09/12/1990
18280,Belinda,Holland,ES,Seville,03/01/1969
18281,Rosario,Alvarado,IE,Tralee,01/15/1990
18282,Merle,Sloan,FR,Paris,03/01/1944
18283,Lindsey,Baker,NL,The Hague,02/21/1984
18284,Marion,Morton,ES,Bilbao,08/25/1948
18285,Don,Mendez,DE,Düsseldorf,07/07/1969
18286,Rolland,Cain,IT,Naples,11/22/1962
18287,Elwood,Sims,IE,Cork,06/10/1952
18288,Lyle,Dotson,DE,Munich,09/10/1961
18289,Nona,Kinney,FR,Paris,10/14/1964
18290,Kent,Roth,FR,Marseille,07/25/1995
18291,Diego,Irwin,ES,Córdoba,10/27/1997
18292,Susanna,OConnor,ES,Seville,08/25/1965
18293,Loraine,Hale,ES,Zaragoza,11/13/1942
18294,Anton,Jefferson,FR,Marseille,03/06/1961
18295,Vito,Burch,DE,Bonn,11/03/1981
18296,Nadine,Flores,GB,Leeds,01/06/1986
18297,Long,Gilbert,IT,Milan,05/12/1965
18298,Erasmo,Case,DE,Bonn,03/05/1989
18299,Wesley,Cameron,DE,Dresden,10/11/1998
18300,Taylor,Heath,IT,Naples,04/13/1998
18301,Hunter,Sims,DE,Hamburg,10/14/1990
18302,Refugio,Erickson,GB,London,02/26/1989
18303,Garrett,Cardenas,IT,Milan,11/23/1998
18304,Verna,Beck,ES,Bilbao,07/21/1944
18305,Phil,Lane,FR,Nice,09/08/1959
18306,Mauro,Sargent,DE,Düsseldorf,05/01/1953
18307,Merle,Santiago,FR,Toulouse,03/07/1946
18308,Jessie,Hayes,GB,Bristol,06/10/1994
18309,Trey,Gallagher,FR,Nantes,05/19/1994
18310,Carter,Huff,ES,Zaragoza,06/20/1947
18311,Glenda,Bond,IE,Tralee,01/25/1955
18312,Herminia,Price,DE,Dresden,04/06/1950
18313,Marcos,Ellis,FR,Nantes,04/09/1953
18314,Barbra,Nieves,ES,Barcelona,03/19/1960
18315,Porter,McKee,IE,Cork,10/14/1975
18316,Jason,Burch,ES,Valencia,01/08/1984
18317,Tomas,Curtis,ES,Murcia,08/26/1974
18318,Gail,Ortega,GB,Newcastle,04/01/1957
18319,Jeri,Randall,IE,Limerick,11/21/1981
18320,Lana,Bailey,IE,Waterford,01/26/1945
18321,Marisol,McIntosh,GB,Bristol,11/11/1963
18322,Eli,Sanders,ES,Valencia,02/19/2002
18323,Roslyn,Wynn,GB,London,07/03/1944
18324,Kayla,Newton,GB,Liverpool,09/23/1968
18325,Joey,Moody,IE,Waterford,01/04/1950
18326,Stanton,Burton,IT,Florence,08/15/1949
18327,Wilton,Graves,IT,Bologna,05/04/1945
18328,Broderick,Rasmussen,ES,Seville,09/16/1994
18329,Roxie,Pena,IE,Cork,08/21/1975
18330,Shawna,Rush,IE,Waterford,04/20/1995
18331,Chauncey,Wagner,ES,Seville,08/10/1989
18332,Dallas,Rollins,DE,Bonn,07/27/1987
18333,Paulette,Dyer,FR,Paris,01/12/1972
18334,Rosanne,Cortez,IE,Dublin,06/07/1950
18335,Xavier,Andrews,FR,Marseille,09/25/1943
18336,Refugio,Kaufman,FR,Lyon,09/08/2001
18337,Elvin,Frederick,DE,Frankfurt,08/12/1994
18338,Trent,Hodges,FR,Nantes,11/26/1982
18339,Orville,Stout,ES,Alicante,06/22/1969
18340,Santiago,Lott,ES,Barcelona,10/02/1968
18341,Irvin,Finch,IT,Milan,08/12/1967
18342,Maura,Henry,NL,Utrecht,05/19/2001
18343,Flora,Dejesus,DE,Munich,01/06/2000
18344,Courtney,Michael,DE,Berlin,11/14/1998
18345,Danial,Salas,DE,Düsseldorf,03/03/1948
18346,Florence,Hanson,FR,Nice,04/10/1985
18347,Tyler,Reid,CH,Zürich,10/18/1972
18348,Kim,House,FR,Marseille,10/09/1979
18349,Lupe,Strickland,IE,Limerick,03/13/2002
18350,Elden,Delacruz,DE,Düsseldorf,01/05/1950
18351,Brenda,Paul,ES,Seville,07/15/1953
18352,Mona,Rodgers,IT,Rome,07/16/1946
18353,Abdul,Rowe,ES,Bilbao,07/10/1944
18354,Carolyn,Stuart,FR,Paris,07/13/1962
18355,Suzanne,Mays,NL,The Hague,01/19/1961
18356,Rueben,Rivera,NL,Utrecht,06/01/1993
18357,Leola,Coffey,DE,Frankfurt,04/20/1955
18358,Sal,Moss,IE,Waterford,11/20/1942
18359,Truman,Hurley,GB,Bristol,10/21/1979
18360,Theo,Browning,IT,Naples,08/04/1980
18361,Cyrus,Riggs,IT,Bologna,07/02/1945
18362,Chad,Foster,DE,Munich,03/08/1971
18363,Minh,Carpenter,FR,Marseille,02/21/1992
18364,Salvador,Hammond,IT,Palermo,04/25/1978
18365,Stephen,Nichols,DE,Bonn,04/12/1951
18366,Katheryn,Bryant,FR,Nantes,05/14/1953
18367,August,Knight,DE,Düsseldorf,03/12/1949
18368,Bonita,Gallegos,GB,London,06/08/1959
18369,Jonathan,Fitzgerald,GB,Newcastle,01/22/1946
18370,Jerry,Moore,ES,Bilbao,05/27/1995
18371,Lily,Peters,GB,Manchester,07/03/1977
18372,Devon,Russell,GB,Newcastle,10/03/1988
18373,Richard,Brennan,GB,Birmingham,05/10/1973
18374,Nathanael,Carver,CH,Zürich,02/01/1979
18375,Alejandra,Grant,GB,London,08/26/1985
18376,Dena,Dickson,GB,London,03/12/1967
18377,Delmer,Holt,DE,Dresden,09/20/1958
18378,Donn,Crosby,GB,Leeds,07/23/1946
18379,Ashley,Cantu,GB,Manchester,07/13/1949
18380,Jessie,Sherman,ES,Madrid,11/19/1973
18381,Lora,Rios,CH,Geneva,08/24/1982
18382,Juliette,Hoffman,ES,Barcelona,10/18/1967
18383,Dwayne,Knox,CH,Zürich,08/14/1974
18384,Paul,Spence,IT,Palermo,01/17/1971
18385,Andres,Wells,ES,Murcia,10/07/1997
18386,Edmund,Short,IE,Dublin,03/10/1954
18387,Marisol,Fields,GB,Newcastle,11/05/1989
18388,Gracie,Campbell,GB,London,09/17/1994
18389,Mitch,Schwartz,ES,Madrid,07/09/1982
18390,Vernon,Cotton,DE,Düsseldorf,02/26/1942
18391,Buster,Nielsen,CH,Geneva,01/26/1999
18392,Ines,Combs,GB,Manchester,08/04/1963
18393,Melba,Chase,DE,Cologne,06/15/1951
18394,Gale,Heath,FR,Paris,03/12/1996
18395,Carla,McGuire,GB,Leeds,07/14/1961
18396,Lilian,Stevens,GB,Bristol,10/04/1951
18397,Emmitt,Shields,IT,Palermo,07/11/1948
18398,Verna,Morton,FR,Toulouse,09/04/1954
18399,Augustine,Garcia,NL,Rotterdam,11/04/1977
18400,Isaias,Joyce,IE,Dublin,10/05/1962
18401,Waldo,Rojas,GB,London,10/21/1946
18402,Dorthy,Wong,IE,Dublin,07/21/2001
18403,Heath,Todd,IE,Limerick,07/09/1997
18404,Oliver,Shaffer,NL,Amsterdam,11/26/1985
18405,Katy,Hood,ES,Barcelona,08/23/1946
18406,Sybil,Haley,ES,Madrid,04/26/1943
18407,Clarissa,York,CH,Lucerne,08/15/1944
18408,Leonard,Montgomery,ES,Barcelona,08/16/1972
18409,Kent,Daniel,DE,Frankfurt,08/11/1971
18410,Jody,Lott,DE,Munich,11/24/1980
18411,Marquis,Hayden,ES,Madrid,06/27/1951
18412,Kimberly,Sherman,ES,Barcelona,08/01/1952
18413,Moses,Tate,FR,Marseille,04/21/1975
18414,Doreen,Webster,ES,Barcelona,03/04/2000
18415,Seymour,Manning,IT,Palermo,03/09/1957
18416,Ashlee,McDaniel,DE,Dresden,01/25/1972
18417,Lindsay,Delacruz,DE,Berlin,03/09/1957
18418,Lloyd,Mclean,GB,Leeds,03/17/1974
18419,Paris,Bush,DE,Frankfurt,09/08/1997
18420,Luz,Gibbs,FR,Toulouse,05/03/1972
18421,Owen,Colon,FR,Toulouse,04/17/1987
18422,Clint,Mendoza,NL,Utrecht,09/03/1944
18423,Clayton,Castillo,GB,Manchester,06/23/1965
18424,Sharron,Duran,CH,Zürich,01/12/1965
18425,Elvia,Dotson,IT,Naples,01/19/1965
18426,Arron,Wilkinson,ES,Barcelona,06/12/1961
18427,Mitzi,Lee,CH,Geneva,10/07/1972
18428,Tristan,Dominguez,DE,Hamburg,10/04/1946
18429,Rosalinda,Reyes,ES,Madrid,11/06/1997
18430,Christian,Mann,ES,Murcia,09/08/1978
18431,Isiah,Simmons,IT,Bologna,09/15/1965
18432,Raleigh,Riddle,DE,Bonn,11/13/1986
18433,Aubrey,Walker,IT,Bologna,03/21/2002
18434,Blaine,Brock,ES,Alicante,03/07/1969
18435,Elias,Nelson,FR,Nice,11/20/1956
18436,Elba,Flynn,IT,Florence,02/03/1977
18437,Zachariah,Hendrix,ES,Seville,09/25/2002
18438,Lillie,Evans,ES,Zaragoza,10/16/1957
18439,Terra,Hodge,GB,Birmingham,05/10/1943
18440,Ophelia,Daniels,GB,Leeds,08/25/1979
18441,Cristina,Pitts,GB,Leeds,06/25/1996
18442,Connie,Hutchinson,ES,Barcelona,08/07/1994
18443,Felicia,Hewitt,NL,Amsterdam,02/18/1962
18444,Duane,Guerrero,ES,Zaragoza,10/22/1951
18445,Sydney,Le,FR,Paris,06/25/1983
18446,Luciano,Gordon,ES,Valencia,04/19/1965
18447,Aline,Cruz,DE,Berlin,07/16/1955
18448,Patricia,Fernandez,DE,Hamburg,06/01/1942
18449,Michal,Eaton,NL,Rotterdam,05/06/1960
18450,Eldridge,Woods,ES,Alicante,04/12/1999
18451,Marie,Pearson,ES,Barcelona,07/08/1964
18452,Theodore,Henry,IE,Dublin,07/14/1961
18453,Jami,Cummings,IT,Naples,09/15/1959
18454,Normand,Alston,IE,Tralee,07/09/1961
18455,Deana,Kirk,DE,Frankfurt,10/15/2002
18456,Alonzo,York,FR,Lyon,07/05/1983
18457,Diann,Cherry,NL,Rotterdam,05/02/1998
18458,Lucas,Spence,DE,Dresden,11/14/1985
18459,Wendi,Savage,DE,Bonn,11/14/1969
18460,Bridgette,Savage,GB,Leeds,08/17/1998
18461,Winfred,Meyer,DE,Frankfurt,06/08/1998
18462,Wilmer,Gallagher,DE,Munich,01/05/1960
18463,Darwin,Baker,ES,Alicante,05/03/1975
18464,Stanley,Conrad,IE,Cork,11/17/1949
18465,Felecia,Christensen,DE,Dresden,09/22/1964
18466,Trudy,Bartlett,CH,Basel,01/09/1985
18467,Cleo,Terry,NL,Utrecht,10/01/1989
18468,Kermit,Bridges,IE,Cork,06/09/1986
18469,Isaac,Herring,ES,Murcia,05/01/1987
18470,Sylvia,Lowery,ES,Córdoba,02/10/1971
18471,Billie,Grimes,ES,Madrid,05/24/1975
18472,Velma,Combs,FR,Marseille,06/01/1980
18473,Pat,Spencer,IE,Limerick,09/07/1952
18474,Enrique,Conner,DE,Munich,07/17/1976
18475,Pete,Kaufman,IE,Waterford,06/11/1986
18476,Eddie,Chan,DE,Düsseldorf,07/04/1984
18477,Johnathon,Owen,IT,Catania,03/09/1986
18478,Gwen,Perry,IE,Limerick,10/23/1992
18479,Gregg,Watts,IE,Tralee,08/20/1982
18480,Ivy,Ellis,DE,Hamburg,11/03/1983
18481,Robin,Villarreal,IE,Limerick,07/04/1975
18482,Johnnie,Moody,IT,Florence,11/27/1962
18483,Fabian,McClure,FR,Toulouse,05/25/1964
18484,Juliette,Leblanc,FR,Lyon,08/08/1948
18485,Martin,Potter,FR,Paris,03/12/1985
18486,Abe,Potts,IE,Cork,11/25/1991
18487,Velma,Sargent,GB,Newcastle,06/22/1993
18488,Abel,Burton,FR,Nantes,09/25/1988
18489,Mauro,Emerson,GB,Manchester,05/16/1969
18490,Kristie,Kelly,CH,Basel,05/25/1943
18491,Scott,Scott,FR,Marseille,09/09/1989
18492,Edmundo,Woodard,DE,Berlin,02/10/1950
18493,Ferdinand,Franks,ES,Alicante,10/20/1967
18494,Willard,Prince,NL,Amsterdam,07/18/1977
18495,Leslie,Evans,GB,Manchester,06/21/1979
18496,Heath,Rivera,ES,Murcia,08/10/1977
18497,Thaddeus,Boyd,IE,Tralee,09/12/1945
18498,Esther,Santos,DE,Berlin,07/17/1991
18499,Jaime,Buchanan,IT,Bologna,09/13/1948
18500,Trisha,McCoy,IT,Genoa,04/12/1962
18501,Hilario,Bowen,NL,The Hague,06/21/1946
18502,Ed,Chen,IT,Palermo,04/19/2002
18503,Jae,Gonzales,ES,Madrid,05/22/1984
18504,Jeannette,Andrews,CH,Basel,08/22/1963
18505,Emily,Swanson,DE,Bonn,06/25/1987
18506,Tommie,Yates,GB,Leeds,09/21/1999
18507,Leanne,Cooke,GB,Leeds,01/21/1987
18508,Dante,Fuentes,IT,Florence,09/11/1943
18509,Lucas,Black,FR,Marseille,03/25/1955
18510,Cristobal,Rollins,ES,Barcelona,05/01/1969
18511,Evangeline,Wiggins,IE,Cork,09/21/1981
18512,Casey,Sykes,ES,Bilbao,10/03/1995
18513,Addie,Rollins,FR,Paris,01/19/1989
18514,Ramiro,Brady,GB,Newcastle,03/19/1961
18515,Lynda,Wiley,FR,Lyon,11/01/1964
18516,Kasey,Walker,ES,Barcelona,11/11/1986
18517,Diane,Richard,ES,Zaragoza,07/21/1988
18518,Deanna,Paul,ES,Barcelona,09/11/1987
18519,Essie,Webb,GB,Birmingham,03/15/1950
18520,Collin,Freeman,ES,Seville,04/12/1961
18521,Mauro,Goodwin,ES,Córdoba,05/16/1968
18522,Jeffery,Donaldson,IT,Catania,03/18/1959
18523,Hilario,Pennington,ES,Barcelona,02/19/1944
18524,Elsie,Merritt,FR,Lyon,03/20/1987
18525,Wilber,Bradley,DE,Frankfurt,06/01/1959
18526,Ivy,Norris,DE,Bonn,05/15/1976
18527,Trudy,Duke,GB,Leeds,06/01/1948
18528,Chandra,Ochoa,GB,Birmingham,08/12/1974
18529,Marcellus,Butler,NL,Amsterdam,01/20/1967
18530,Terra,Cardenas,IE,Limerick,08/22/1974
18531,Chuck,Hayes,ES,Bilbao,08/04/1949
18532,Kieth,Taylor,DE,Bonn,11/22/1992
18533,Janelle,Klein,IE,Limerick,10/23/1960
18534,Marcos,Hernandez,NL,Rotterdam,02/12/1973
18535,Leigh,Ayala,FR,Lyon,04/01/1978
18536,Helene,Campbell,GB,Newcastle,04/08/1982
18537,Shaun,Stevens,DE,Düsseldorf,05/19/1950
18538,Darcy,Sutton,NL,Amsterdam,06/14/1968
18539,Sang,Mullen,IE,Cork,11/07/1955
18540,Gail,Hensley,ES,Seville,08/13/1962
